Saved at time: 461339 milliseconds
Integration time: 100000
Scans to average: 0
Boxcar smoothing: 0
Wavelengths	Intensities
371.27019263	1604.00000000
371.72876473	1607.00000000
372.18737365	1611.00000000
372.64601941	1613.00000000
373.10470200	1613.00000000
373.56342144	1610.00000000
374.02217772	1609.00000000
374.48097086	1612.00000000
374.93980085	1619.00000000
375.39866769	1611.00000000
375.85757140	1630.00000000
376.31651197	1627.00000000
376.77548942	1626.00000000
377.23450373	1641.00000000
377.69355493	1647.00000000
378.15264300	1646.00000000
378.61176796	1643.00000000
379.07092981	1643.00000000
379.53012855	1639.00000000
379.98936419	1643.00000000
380.44863673	1638.00000000
380.90794617	1630.00000000
381.36729253	1630.00000000
381.82667579	1627.00000000
382.28609597	1626.00000000
382.74555307	1633.00000000
383.20504710	1632.00000000
383.66457805	1637.00000000
384.12414594	1636.00000000
384.58375076	1637.00000000
385.04339252	1636.00000000
385.50307122	1643.00000000
385.96278687	1649.00000000
386.42253947	1648.00000000
386.88232903	1654.00000000
387.34215555	1657.00000000
387.80201903	1664.00000000
388.26191947	1672.00000000
388.72185689	1675.00000000
389.18183128	1678.00000000
389.64184265	1679.00000000
390.10189100	1677.00000000
390.56197634	1675.00000000
391.02209867	1679.00000000
391.48225799	1672.00000000
391.94245431	1673.00000000
392.40268763	1674.00000000
392.86295796	1672.00000000
393.32326530	1667.00000000
393.78360965	1673.00000000
394.24399102	1669.00000000
394.70440941	1674.00000000
395.16486482	1674.00000000
395.62535727	1691.00000000
396.08588674	1695.00000000
396.54645326	1703.00000000
397.00705681	1725.00000000
397.46769741	1733.00000000
397.92837506	1750.00000000
398.38908976	1757.00000000
398.84984151	1779.00000000
399.31063033	1788.00000000
399.77145621	1822.00000000
400.23231916	1818.00000000
400.69321918	1828.00000000
401.15415627	1829.00000000
401.61513045	1833.00000000
402.07614171	1841.00000000
402.53719006	1834.00000000
402.99827549	1844.00000000
403.45939803	1839.00000000
403.92055766	1840.00000000
404.38175439	1836.00000000
404.84298824	1834.00000000
405.30425919	1831.00000000
405.76556726	1839.00000000
406.22691244	1843.00000000
406.68829475	1848.00000000
407.14971418	1847.00000000
407.61117075	1859.00000000
408.07266445	1857.00000000
408.53419529	1861.00000000
408.99576326	1874.00000000
409.45736839	1872.00000000
409.91901066	1874.00000000
410.38069009	1879.00000000
410.84240668	1878.00000000
411.30416042	1883.00000000
411.76595133	1885.00000000
412.22777942	1876.00000000
412.68964467	1885.00000000
413.15154710	1882.00000000
413.61348671	1889.00000000
414.07546351	1875.00000000
414.53747749	1879.00000000
414.99952867	1886.00000000
415.46161704	1884.00000000
415.92374262	1887.00000000
416.38590540	1886.00000000
416.84810538	1885.00000000
417.31034258	1896.00000000
417.77261699	1909.00000000
418.23492863	1904.00000000
418.69727748	1912.00000000
419.15966357	1906.00000000
419.62208688	1917.00000000
420.08454743	1918.00000000
420.54704523	1918.00000000
421.00958026	1919.00000000
421.47215254	1923.00000000
421.93476207	1921.00000000
422.39740886	1921.00000000
422.86009290	1926.00000000
423.32281421	1913.00000000
423.78557278	1917.00000000
424.24836862	1901.00000000
424.71120174	1910.00000000
425.17407214	1909.00000000
425.63697981	1903.00000000
426.09992478	1909.00000000
426.56290703	1908.00000000
427.02592658	1906.00000000
427.48898342	1905.00000000
427.95207757	1900.00000000
428.41520902	1896.00000000
428.87837778	1897.00000000
429.34158385	1912.00000000
429.80482724	1918.00000000
430.26810795	1925.00000000
430.73142599	1936.00000000
431.19478135	1939.00000000
431.65817405	1939.00000000
432.12160408	1952.00000000
432.58507146	1960.00000000
433.04857617	1975.00000000
433.51211824	1981.00000000
433.97569766	1999.00000000
434.43931443	2008.00000000
434.90296857	2004.00000000
435.36666006	2005.00000000
435.83038893	2009.00000000
436.29415516	2005.00000000
436.75795877	2024.00000000
437.22179977	2022.00000000
437.68567814	2027.00000000
438.14959390	2045.00000000
438.61354705	2050.00000000
439.07753760	2061.00000000
439.54156554	2067.00000000
440.00563089	2083.00000000
440.46973364	2106.00000000
440.93387381	2111.00000000
441.39805139	2132.00000000
441.86226638	2169.00000000
442.32651880	2168.00000000
442.79080865	2154.00000000
443.25513592	2202.00000000
443.71950063	2206.00000000
444.18390277	2194.00000000
444.64834236	2210.00000000
445.11281939	2223.00000000
445.57733388	2230.00000000
446.04188581	2241.00000000
446.50647520	2233.00000000
446.97110205	2252.00000000
447.43576637	2248.00000000
447.90046816	2264.00000000
448.36520742	2263.00000000
448.82998415	2285.00000000
449.29479837	2300.00000000
449.75965007	2287.00000000
450.22453926	2324.00000000
450.68946594	2315.00000000
451.15443011	2318.00000000
451.61943179	2328.00000000
452.08447097	2335.00000000
452.54954765	2311.00000000
453.01466185	2331.00000000
453.47981357	2331.00000000
453.94500280	2340.00000000
454.41022956	2330.00000000
454.87549384	2321.00000000
455.34079565	2347.00000000
455.80613500	2344.00000000
456.27151189	2321.00000000
456.73692632	2322.00000000
457.20237830	2317.00000000
457.66786782	2312.00000000
458.13339491	2300.00000000
458.59895955	2321.00000000
459.06456175	2314.00000000
459.53020152	2326.00000000
459.99587885	2317.00000000
460.46159377	2328.00000000
460.92734625	2332.00000000
461.39313632	2335.00000000
461.85896398	2337.00000000
462.32482923	2331.00000000
462.79073206	2364.00000000
463.25667250	2365.00000000
463.72265054	2390.00000000
464.18866618	2377.00000000
464.65471943	2386.00000000
465.12081029	2391.00000000
465.58693877	2409.00000000
466.05310487	2418.00000000
466.51930859	2422.00000000
466.98554995	2423.00000000
467.45182893	2424.00000000
467.91814555	2419.00000000
468.38449981	2425.00000000
468.85089172	2427.00000000
469.31732127	2440.00000000
469.78378847	2453.00000000
470.25029333	2429.00000000
470.71683585	2444.00000000
471.18341603	2440.00000000
471.65003388	2456.00000000
472.11668940	2425.00000000
472.58338259	2436.00000000
473.05011346	2437.00000000
473.51688202	2450.00000000
473.98368826	2443.00000000
474.45053219	2428.00000000
474.91741382	2450.00000000
475.38433315	2470.00000000
475.85129017	2474.00000000
476.31828491	2479.00000000
476.78531735	2480.00000000
477.25238751	2505.00000000
477.71949538	2512.00000000
478.18664098	2536.00000000
478.65382430	2554.00000000
479.12104535	2571.00000000
479.58830414	2573.00000000
480.05560066	2607.00000000
480.52293492	2623.00000000
480.99030693	2630.00000000
481.45771668	2633.00000000
481.92516419	2648.00000000
482.39264946	2641.00000000
482.86017248	2643.00000000
483.32773327	2638.00000000
483.79533183	2634.00000000
484.26296816	2618.00000000
484.73064227	2602.00000000
485.19835416	2621.00000000
485.66610383	2598.00000000
486.13389129	2580.00000000
486.60171654	2585.00000000
487.06957958	2573.00000000
487.53748043	2588.00000000
488.00541908	2608.00000000
488.47339553	2633.00000000
488.94140980	2628.00000000
489.40946188	2646.00000000
489.87755178	2680.00000000
490.34567950	2664.00000000
490.81384505	2665.00000000
491.28204843	2688.00000000
491.75028965	2705.00000000
492.21856870	2746.00000000
492.68688560	2730.00000000
493.15524034	2754.00000000
493.62363293	2757.00000000
494.09206337	2778.00000000
494.56053168	2805.00000000
495.02903784	2853.00000000
495.49758187	2860.00000000
495.96616377	2868.00000000
496.43478354	2874.00000000
496.90344119	2901.00000000
497.37213672	2930.00000000
497.84087014	2930.00000000
498.30964144	2931.00000000
498.77845064	2933.00000000
499.24729773	2934.00000000
499.71618273	2946.00000000
500.18510563	2957.00000000
500.65406644	2964.00000000
501.12306516	2974.00000000
501.59210179	2936.00000000
502.06117635	2967.00000000
502.53028883	2950.00000000
502.99943924	2969.00000000
503.46862757	2952.00000000
503.93785385	2983.00000000
504.40711806	2982.00000000
504.87642022	2973.00000000
505.34576033	2990.00000000
505.81513838	2981.00000000
506.28455439	3013.00000000
506.75400836	3031.00000000
507.22350029	3048.00000000
507.69303019	3027.00000000
508.16259806	3052.00000000
508.63220391	3059.00000000
509.10184773	3069.00000000
509.57152954	3080.00000000
510.04124933	3086.00000000
510.51100711	3111.00000000
510.98080288	3106.00000000
511.45063666	3118.00000000
511.92050843	3089.00000000
512.39041821	3122.00000000
512.86036600	3115.00000000
513.33035180	3136.00000000
513.80037562	3108.00000000
514.27043747	3085.00000000
514.74053733	3067.00000000
515.21067523	3077.00000000
515.68085116	3045.00000000
516.15106512	3040.00000000
516.62131713	3044.00000000
517.09160718	3055.00000000
517.56193528	3051.00000000
518.03230143	3032.00000000
518.50270563	3055.00000000
518.97314790	3054.00000000
519.44362823	3062.00000000
519.91414663	3095.00000000
520.38470310	3093.00000000
520.85529765	3129.00000000
521.32593027	3149.00000000
521.79660098	3134.00000000
522.26730978	3156.00000000
522.73805666	3185.00000000
523.20884165	3174.00000000
523.67966473	3174.00000000
524.15052591	3182.00000000
524.62142520	3172.00000000
525.09236261	3160.00000000
525.56333812	3177.00000000
526.03435176	3197.00000000
526.50540351	3199.00000000
526.97649340	3204.00000000
527.44762141	3231.00000000
527.91878756	3236.00000000
528.38999184	3215.00000000
528.86123427	3245.00000000
529.33251484	3246.00000000
529.80383357	3272.00000000
530.27519044	3281.00000000
530.74658547	3277.00000000
531.21801867	3241.00000000
531.68949003	3264.00000000
532.16099956	3273.00000000
532.63254726	3243.00000000
533.10413314	3273.00000000
533.57575719	3266.00000000
534.04741944	3249.00000000
534.51911987	3226.00000000
534.99085849	3251.00000000
535.46263531	3240.00000000
535.93445033	3242.00000000
536.40630356	3248.00000000
536.87819499	3264.00000000
537.35012463	3239.00000000
537.82209249	3214.00000000
538.29409857	3227.00000000
538.76614288	3194.00000000
539.23822541	3214.00000000
539.71034617	3213.00000000
540.18250517	3210.00000000
540.65470240	3217.00000000
541.12693788	3203.00000000
541.59921160	3216.00000000
542.07152358	3241.00000000
542.54387381	3221.00000000
543.01626230	3246.00000000
543.48868905	3246.00000000
543.96115407	3270.00000000
544.43365736	3293.00000000
544.90619892	3265.00000000
545.37877876	3269.00000000
545.85139688	3294.00000000
546.32405329	3280.00000000
546.79674799	3292.00000000
547.26948098	3268.00000000
547.74225226	3323.00000000
548.21506185	3303.00000000
548.68790975	3293.00000000
549.16079595	3293.00000000
549.63372047	3313.00000000
550.10668330	3305.00000000
550.57968445	3307.00000000
551.05272393	3299.00000000
551.52580174	3314.00000000
551.99891788	3312.00000000
552.47207235	3311.00000000
552.94526517	3303.00000000
553.41849633	3303.00000000
553.89176584	3302.00000000
554.36507370	3313.00000000
554.83841991	3298.00000000
555.31180449	3281.00000000
555.78522743	3286.00000000
556.25868873	3294.00000000
556.73218841	3253.00000000
557.20572646	3271.00000000
557.67930290	3265.00000000
558.15291771	3278.00000000
558.62657091	3253.00000000
559.10026251	3271.00000000
559.57399249	3284.00000000
560.04776088	3259.00000000
560.52156767	3269.00000000
560.99541286	3318.00000000
561.46929647	3298.00000000
561.94321848	3308.00000000
562.41717892	3310.00000000
562.89117778	3330.00000000
563.36521506	3343.00000000
563.83929078	3335.00000000
564.31340493	3335.00000000
564.78755751	3334.00000000
565.26174854	3357.00000000
565.73597801	3348.00000000
566.21024593	3378.00000000
566.68455230	3342.00000000
567.15889713	3377.00000000
567.63328042	3341.00000000
568.10770218	3358.00000000
568.58216241	3351.00000000
569.05666110	3352.00000000
569.53119828	3353.00000000
570.00577393	3344.00000000
570.48038807	3357.00000000
570.95504069	3361.00000000
571.42973181	3357.00000000
571.90446143	3355.00000000
572.37922954	3351.00000000
572.85403616	3352.00000000
573.32888128	3353.00000000
573.80376492	3363.00000000
574.27868707	3354.00000000
574.75364774	3352.00000000
575.22864693	3347.00000000
575.70368465	3342.00000000
576.17876090	3348.00000000
576.65387569	3356.00000000
577.12902901	3336.00000000
577.60422088	3341.00000000
578.07945129	3339.00000000
578.55472026	3374.00000000
579.03002777	3363.00000000
579.50537385	3384.00000000
579.98075849	3394.00000000
580.45618169	3417.00000000
580.93164346	3413.00000000
581.40714381	3436.00000000
581.88268273	3429.00000000
582.35826024	3486.00000000
582.83387633	3435.00000000
583.30953101	3464.00000000
583.78522428	3476.00000000
584.26095616	3465.00000000
584.73672663	3465.00000000
585.21253570	3463.00000000
585.68838339	3441.00000000
586.16426968	3419.00000000
586.64019460	3396.00000000
587.11615813	3378.00000000
587.59216029	3354.00000000
588.06820108	3327.00000000
588.54428049	3339.00000000
589.02039855	3297.00000000
589.49655524	3291.00000000
589.97275058	3271.00000000
590.44898456	3278.00000000
590.92525720	3279.00000000
591.40156849	3306.00000000
591.87791844	3286.00000000
592.35430706	3316.00000000
592.83073434	3314.00000000
593.30720029	3322.00000000
593.78370492	3351.00000000
594.26024822	3339.00000000
594.73683021	3353.00000000
595.21345088	3350.00000000
595.69011025	3348.00000000
596.16680831	3346.00000000
596.64354506	3356.00000000
597.12032052	3358.00000000
597.59713469	3358.00000000
598.07398756	3368.00000000
598.55087915	3379.00000000
599.02780946	3386.00000000
599.50477848	3387.00000000
599.98178624	3388.00000000
600.45883272	3387.00000000
600.93591793	3419.00000000
601.41304189	3401.00000000
601.89020458	3417.00000000
602.36740602	3406.00000000
602.84464620	3444.00000000
603.32192514	3441.00000000
603.79924284	3452.00000000
604.27659929	3446.00000000
604.75399452	3485.00000000
605.23142850	3475.00000000
605.70890126	3479.00000000
606.18641280	3454.00000000
606.66396312	3469.00000000
607.14155222	3480.00000000
607.61918010	3468.00000000
608.09684678	3480.00000000
608.57455226	3454.00000000
609.05229653	3478.00000000
609.53007961	3468.00000000
610.00790149	3485.00000000
610.48576219	3446.00000000
610.96366170	3475.00000000
611.44160003	3455.00000000
611.91957718	3471.00000000
612.39759315	3464.00000000
612.87564796	3451.00000000
613.35374160	3454.00000000
613.83187409	3427.00000000
614.31004541	3428.00000000
614.78825558	3441.00000000
615.26650459	3432.00000000
615.74479247	3450.00000000
616.22311920	3408.00000000
616.70148479	3407.00000000
617.17988924	3413.00000000
617.65833257	3421.00000000
618.13681477	3429.00000000
618.61533585	3409.00000000
619.09389580	3438.00000000
619.57249465	3406.00000000
620.05113238	3407.00000000
620.52980900	3396.00000000
621.00852452	3391.00000000
621.48727894	3382.00000000
621.96607227	3393.00000000
622.44490450	3359.00000000
622.92377564	3352.00000000
623.40268570	3328.00000000
623.88163469	3335.00000000
624.36062259	3314.00000000
624.83964942	3306.00000000
625.31871519	3279.00000000
625.79781989	3279.00000000
626.27696353	3259.00000000
626.75614611	3242.00000000
627.23536764	3251.00000000
627.71462812	3243.00000000
628.19392755	3240.00000000
628.67326595	3213.00000000
629.15264330	3228.00000000
629.63205963	3222.00000000
630.11151492	3226.00000000
630.59100919	3225.00000000
631.07054243	3211.00000000
631.55011466	3231.00000000
632.02972588	3227.00000000
632.50937608	3224.00000000
632.98906528	3240.00000000
633.46879347	3235.00000000
633.94856067	3234.00000000
634.42836687	3239.00000000
634.90821209	3257.00000000
635.38809631	3236.00000000
635.86801955	3234.00000000
636.34798182	3257.00000000
636.82798311	3239.00000000
637.30802342	3241.00000000
637.78810277	3240.00000000
638.26822116	3244.00000000
638.74837859	3224.00000000
639.22857506	3215.00000000
639.70881058	3219.00000000
640.18908515	3208.00000000
640.66939878	3204.00000000
641.14975147	3183.00000000
641.63014322	3200.00000000
642.11057404	3181.00000000
642.59104393	3173.00000000
643.07155290	3160.00000000
643.55210094	3142.00000000
644.03268807	3126.00000000
644.51331429	3113.00000000
644.99397960	3108.00000000
645.47468400	3068.00000000
645.95542750	3054.00000000
646.43621011	3042.00000000
646.91703182	3012.00000000
647.39789264	2995.00000000
647.87879257	3018.00000000
648.35973163	2978.00000000
648.84070980	2987.00000000
649.32172711	2987.00000000
649.80278354	2972.00000000
650.28387910	2976.00000000
650.76501381	2992.00000000
651.24618765	3003.00000000
651.72740065	2997.00000000
652.20865279	2979.00000000
652.68994408	2976.00000000
653.17127453	2959.00000000
653.65264414	2946.00000000
654.13405292	2940.00000000
654.61550087	2940.00000000
655.09698799	2916.00000000
655.57851428	2922.00000000
656.06007976	2920.00000000
656.54168442	2930.00000000
657.02332827	2931.00000000
657.50501131	2946.00000000
657.98673355	2957.00000000
658.46849498	2967.00000000
658.95029562	2997.00000000
659.43213547	3026.00000000
659.91401453	3002.00000000
660.39593281	3035.00000000
660.87789031	3036.00000000
661.35988702	3059.00000000
661.84192297	3048.00000000
662.32399815	3063.00000000
662.80611256	3052.00000000
663.28826621	3064.00000000
663.77045911	3046.00000000
664.25269125	3044.00000000
664.73496264	3042.00000000
665.21727328	3033.00000000
665.69962319	3036.00000000
666.18201235	3037.00000000
666.66444079	3011.00000000
667.14690849	3034.00000000
667.62941547	3029.00000000
668.11196172	3015.00000000
668.59454726	3007.00000000
669.07717208	3015.00000000
669.55983619	2990.00000000
670.04253959	2980.00000000
670.52528230	2993.00000000
671.00806430	2985.00000000
671.49088561	2977.00000000
671.97374623	2966.00000000
672.45664615	2961.00000000
672.93958540	2951.00000000
673.42256397	2952.00000000
673.90558186	2953.00000000
674.38863908	2940.00000000
674.87173563	2939.00000000
675.35487152	2932.00000000
675.83804675	2903.00000000
676.32126132	2919.00000000
676.80451524	2920.00000000
677.28780852	2901.00000000
677.77114114	2924.00000000
678.25451313	2904.00000000
678.73792448	2898.00000000
679.22137520	2904.00000000
679.70486529	2888.00000000
680.18839475	2898.00000000
680.67196360	2877.00000000
681.15557182	2885.00000000
681.63921944	2871.00000000
682.12290644	2868.00000000
682.60663284	2846.00000000
683.09039864	2839.00000000
683.57420383	2810.00000000
684.05804844	2788.00000000
684.54193245	2735.00000000
685.02585588	2717.00000000
685.50981873	2689.00000000
685.99382100	2658.00000000
686.47786269	2621.00000000
686.96194382	2595.00000000
687.44606438	2586.00000000
687.93022437	2557.00000000
688.41442381	2551.00000000
688.89866269	2543.00000000
689.38294102	2539.00000000
689.86725880	2554.00000000
690.35161604	2552.00000000
690.83601274	2568.00000000
691.32044891	2574.00000000
691.80492454	2584.00000000
692.28943965	2570.00000000
692.77399423	2579.00000000
693.25858829	2584.00000000
693.74322184	2591.00000000
694.22789487	2587.00000000
694.71260740	2598.00000000
695.19735942	2593.00000000
695.68215094	2595.00000000
696.16698197	2600.00000000
696.65185250	2609.00000000
697.13676254	2595.00000000
697.62171210	2609.00000000
698.10670118	2601.00000000
698.59172978	2593.00000000
699.07679791	2590.00000000
699.56190556	2573.00000000
700.04705276	2573.00000000
700.53223949	2565.00000000
701.01746576	2556.00000000
701.50273158	2559.00000000
701.98803695	2562.00000000
702.47338188	2563.00000000
702.95876636	2562.00000000
703.44419040	2563.00000000
703.92965401	2576.00000000
704.41515719	2568.00000000
704.90069994	2573.00000000
705.38628227	2583.00000000
705.87190418	2583.00000000
706.35756568	2587.00000000
706.84326677	2580.00000000
707.32900745	2570.00000000
707.81478772	2584.00000000
708.30060760	2579.00000000
708.78646708	2586.00000000
709.27236617	2581.00000000
709.75830487	2569.00000000
710.24428319	2577.00000000
710.73030113	2579.00000000
711.21635869	2570.00000000
711.70245588	2562.00000000
712.18859270	2548.00000000
712.67476916	2536.00000000
713.16098526	2524.00000000
713.64724100	2489.00000000
714.13353639	2474.00000000
714.61987143	2441.00000000
715.10624612	2403.00000000
715.59266047	2357.00000000
716.07911449	2309.00000000
716.56560818	2279.00000000
717.05214153	2259.00000000
717.53871456	2226.00000000
718.02532727	2204.00000000
718.51197966	2190.00000000
718.99867174	2189.00000000
719.48540350	2194.00000000
719.97217496	2194.00000000
720.45898612	2208.00000000
720.94583698	2207.00000000
721.43272755	2212.00000000
721.91965783	2222.00000000
722.40662782	2223.00000000
722.89363752	2226.00000000
723.38068695	2223.00000000
723.86777611	2208.00000000
724.35490499	2204.00000000
724.84207361	2187.00000000
725.32928196	2180.00000000
725.81653005	2169.00000000
726.30381789	2174.00000000
726.79114548	2181.00000000
727.27851282	2176.00000000
727.76591992	2176.00000000
728.25336677	2182.00000000
728.74085339	2185.00000000
729.22837978	2194.00000000
729.71594594	2206.00000000
730.20355188	2214.00000000
730.69119759	2235.00000000
731.17888309	2255.00000000
731.66660838	2267.00000000
732.15437346	2287.00000000
732.64217833	2297.00000000
733.13002301	2313.00000000
733.61790748	2320.00000000
734.10583176	2333.00000000
734.59379586	2343.00000000
735.08179977	2340.00000000
735.56984349	2351.00000000
736.05792704	2350.00000000
736.54605042	2346.00000000
737.03421363	2361.00000000
737.52241667	2351.00000000
738.01065954	2365.00000000
738.49894226	2353.00000000
738.98726483	2372.00000000
739.47562725	2369.00000000
739.96402952	2377.00000000
740.45247164	2374.00000000
740.94095363	2377.00000000
741.42947549	2374.00000000
741.91803721	2376.00000000
742.40663881	2383.00000000
742.89528028	2378.00000000
743.38396163	2377.00000000
743.87268287	2380.00000000
744.36144400	2390.00000000
744.85024502	2377.00000000
745.33908593	2381.00000000
745.82796675	2388.00000000
746.31688747	2370.00000000
746.80584810	2369.00000000
747.29484864	2365.00000000
747.78388910	2362.00000000
748.27296948	2355.00000000
748.76208978	2358.00000000
749.25125000	2350.00000000
749.74045016	2345.00000000
750.22969026	2340.00000000
750.71897029	2335.00000000
751.20829027	2344.00000000
751.69765019	2341.00000000
752.18705007	2337.00000000
752.67648990	2318.00000000
753.16596969	2331.00000000
753.65548944	2329.00000000
754.14504915	2319.00000000
754.63464884	2312.00000000
755.12428850	2301.00000000
755.61396814	2283.00000000
756.10368776	2256.00000000
756.59344737	2223.00000000
757.08324697	2176.00000000
757.57308656	2132.00000000
758.06296615	2084.00000000
758.55288574	2039.00000000
759.04284534	1980.00000000
759.53284494	1928.00000000
760.02288456	1882.00000000
760.51296420	1845.00000000
761.00308385	1810.00000000
761.49324353	1790.00000000
761.98344324	1787.00000000
762.47368299	1789.00000000
762.96396276	1811.00000000
763.45428258	1835.00000000
763.94464245	1870.00000000
764.43504236	1902.00000000
764.92548232	1933.00000000
765.41596234	1972.00000000
765.90648242	1997.00000000
766.39704256	2041.00000000
766.88764278	2071.00000000
767.37828306	2109.00000000
767.86896342	2122.00000000
768.35968385	2149.00000000
768.85044437	2161.00000000
769.34124498	2175.00000000
769.83208568	2191.00000000
770.32296647	2195.00000000
770.81388736	2201.00000000
771.30484836	2208.00000000
771.79584946	2209.00000000
772.28689067	2195.00000000
772.77797199	2205.00000000
773.26909344	2205.00000000
773.76025500	2197.00000000
774.25145670	2193.00000000
774.74269852	2204.00000000
775.23398047	2185.00000000
775.72530257	2189.00000000
776.21666480	2187.00000000
776.70806718	2183.00000000
777.19950971	2171.00000000
777.69099239	2172.00000000
778.18251523	2170.00000000
778.67407823	2166.00000000
779.16568140	2167.00000000
779.65732473	2154.00000000
780.14900824	2156.00000000
780.64073192	2153.00000000
781.13249579	2145.00000000
781.62429984	2134.00000000
782.11614407	2136.00000000
782.60802850	2130.00000000
783.09995313	2127.00000000
783.59191795	2125.00000000
784.08392298	2112.00000000
784.57596822	2110.00000000
785.06805366	2102.00000000
785.56017933	2095.00000000
786.05234521	2085.00000000
786.54455131	2075.00000000
787.03679765	2072.00000000
787.52908421	2067.00000000
788.02141101	2056.00000000
788.51377805	2058.00000000
789.00618533	2045.00000000
789.49863285	2048.00000000
789.99112063	2032.00000000
790.48364866	2036.00000000
790.97621695	2024.00000000
791.46882550	2029.00000000
791.96147432	2026.00000000
792.45416341	2031.00000000
792.94689277	2028.00000000
793.43966241	2026.00000000
793.93247233	2027.00000000
794.42532254	2021.00000000
794.91821303	2022.00000000
795.41114382	2019.00000000
795.90411491	2018.00000000
796.39712630	2016.00000000
796.89017799	2018.00000000
797.38326999	2008.00000000
797.87640230	1998.00000000
798.36957493	2007.00000000
798.86278789	1999.00000000
799.35604116	2002.00000000
799.84933476	2000.00000000
800.34266870	1993.00000000
800.83604297	1986.00000000
801.32945758	1986.00000000
801.82291254	1985.00000000
802.31640784	1990.00000000
802.80994350	1983.00000000
803.30351951	1978.00000000
803.79713588	1977.00000000
804.29079261	1987.00000000
804.78448971	1977.00000000
805.27822718	1975.00000000
805.77200503	1964.00000000
806.26582326	1970.00000000
806.75968186	1963.00000000
807.25358086	1961.00000000
807.74752024	1952.00000000
808.24150002	1954.00000000
808.73552020	1932.00000000
809.22958078	1931.00000000
809.72368177	1919.00000000
810.21782316	1904.00000000
810.71200497	1890.00000000
811.20622720	1866.00000000
811.70048985	1864.00000000
812.19479293	1856.00000000
812.68913643	1837.00000000
813.18352037	1822.00000000
813.67794474	1811.00000000
814.17240956	1804.00000000
814.66691482	1792.00000000
815.16146053	1787.00000000
815.65604670	1773.00000000
816.15067332	1769.00000000
816.64534040	1770.00000000
817.14004794	1767.00000000
817.63479595	1773.00000000
818.12958444	1773.00000000
818.62441340	1766.00000000
819.11928284	1766.00000000
819.61419277	1763.00000000
820.10914318	1766.00000000
820.60413408	1770.00000000
821.09916548	1760.00000000
821.59423738	1760.00000000
822.08934979	1763.00000000
822.58450270	1764.00000000

